Id_SNVeg,n_total,n_sig,prop_sig,parque,escala,mes,variable
MedSclF,5374,0,0,picoseuropa,9,2,tmin
MedScrub,15105,0,0,picoseuropa,9,2,tmin
Reforestation,1269,0,0,picoseuropa,9,2,tmin
RipF,953,0,0,picoseuropa,9,2,tmin
RockScreeVeg,1134,0,0,picoseuropa,9,2,tmin
SMedMarF,8552,0,0,picoseuropa,9,2,tmin
Shrub,1597,0,0,picoseuropa,9,2,tmin
TempDecF,256029,0,0,picoseuropa,9,2,tmin
WaterSurf,737,0,0,picoseuropa,9,2,tmin
AlpScrGr,487768,0,0,picoseuropa,9,3,tmin
ArtSurf,2510,0,0,picoseuropa,9,3,tmin
AtlScrub,36927,0,0,picoseuropa,9,3,tmin
Crop,230,0,0,picoseuropa,9,3,tmin
Dehesa,71,0,0,picoseuropa,9,3,tmin
Grass,144481,0,0,picoseuropa,9,3,tmin
HydroRipVeg,811,0,0,picoseuropa,9,3,tmin
MedSclF,5590,0,0,picoseuropa,9,3,tmin
MedScrub,15115,0,0,picoseuropa,9,3,tmin
Reforestation,1269,0,0,picoseuropa,9,3,tmin
RipF,953,0,0,picoseuropa,9,3,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,3,tmin
SMedMarF,8558,0,0,picoseuropa,9,3,tmin
Shrub,1599,0,0,picoseuropa,9,3,tmin
TempDecF,256357,0,0,picoseuropa,9,3,tmin
WaterSurf,760,0,0,picoseuropa,9,3,tmin
AlpScrGr,487876,0,0,picoseuropa,9,4,tmin
ArtSurf,2511,0,0,picoseuropa,9,4,tmin
AtlScrub,36929,0,0,picoseuropa,9,4,tmin
Crop,230,0,0,picoseuropa,9,4,tmin
Dehesa,71,0,0,picoseuropa,9,4,tmin
Grass,144505,0,0,picoseuropa,9,4,tmin
HydroRipVeg,811,0,0,picoseuropa,9,4,tmin
MedSclF,5591,0,0,picoseuropa,9,4,tmin
MedScrub,15118,0,0,picoseuropa,9,4,tmin
Reforestation,1269,0,0,picoseuropa,9,4,tmin
RipF,953,0,0,picoseuropa,9,4,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,4,tmin
SMedMarF,8558,0,0,picoseuropa,9,4,tmin
Shrub,1599,0,0,picoseuropa,9,4,tmin
TempDecF,256516,0,0,picoseuropa,9,4,tmin
WaterSurf,763,0,0,picoseuropa,9,4,tmin
AlpScrGr,487848,0,0,picoseuropa,9,5,tmin
ArtSurf,2511,0,0,picoseuropa,9,5,tmin
AtlScrub,36969,0,0,picoseuropa,9,5,tmin
Crop,230,0,0,picoseuropa,9,5,tmin
Dehesa,71,0,0,picoseuropa,9,5,tmin
Grass,144570,0,0,picoseuropa,9,5,tmin
HydroRipVeg,815,0,0,picoseuropa,9,5,tmin
MedSclF,5631,0,0,picoseuropa,9,5,tmin
MedScrub,15123,0,0,picoseuropa,9,5,tmin
Reforestation,1269,0,0,picoseuropa,9,5,tmin
RipF,953,0,0,picoseuropa,9,5,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,5,tmin
SMedMarF,8558,0,0,picoseuropa,9,5,tmin
Shrub,1599,0,0,picoseuropa,9,5,tmin
TempDecF,256687,0,0,picoseuropa,9,5,tmin
WaterSurf,773,0,0,picoseuropa,9,5,tmin
AlpScrGr,487273,0,0,picoseuropa,9,6,tmin
ArtSurf,2511,0,0,picoseuropa,9,6,tmin
AtlScrub,36969,0,0,picoseuropa,9,6,tmin
Crop,230,0,0,picoseuropa,9,6,tmin
Dehesa,71,0,0,picoseuropa,9,6,tmin
Grass,144593,0,0,picoseuropa,9,6,tmin
HydroRipVeg,815,0,0,picoseuropa,9,6,tmin
MedSclF,5631,0,0,picoseuropa,9,6,tmin
MedScrub,15123,0,0,picoseuropa,9,6,tmin
Reforestation,1269,0,0,picoseuropa,9,6,tmin
RipF,953,0,0,picoseuropa,9,6,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,6,tmin
SMedMarF,8558,0,0,picoseuropa,9,6,tmin
Shrub,1599,0,0,picoseuropa,9,6,tmin
TempDecF,256695,0,0,picoseuropa,9,6,tmin
WaterSurf,774,0,0,picoseuropa,9,6,tmin
AlpScrGr,497696,0,0,picoseuropa,9,7,tmin
ArtSurf,2619,0,0,picoseuropa,9,7,tmin
AtlScrub,36969,0,0,picoseuropa,9,7,tmin
Crop,230,0,0,picoseuropa,9,7,tmin
Dehesa,71,0,0,picoseuropa,9,7,tmin
Grass,144792,0,0,picoseuropa,9,7,tmin
HydroRipVeg,815,0,0,picoseuropa,9,7,tmin
MedSclF,5631,0,0,picoseuropa,9,7,tmin
MedScrub,15123,0,0,picoseuropa,9,7,tmin
Reforestation,1269,0,0,picoseuropa,9,7,tmin
RipF,953,0,0,picoseuropa,9,7,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,7,tmin
SMedMarF,8558,0,0,picoseuropa,9,7,tmin
Shrub,1599,0,0,picoseuropa,9,7,tmin
TempDecF,256697,0,0,picoseuropa,9,7,tmin
WaterSurf,774,0,0,picoseuropa,9,7,tmin
AlpScrGr,504321,0,0,picoseuropa,9,8,tmin
ArtSurf,2548,0,0,picoseuropa,9,8,tmin
AtlScrub,36969,0,0,picoseuropa,9,8,tmin
Crop,230,0,0,picoseuropa,9,8,tmin
Dehesa,71,0,0,picoseuropa,9,8,tmin
Grass,144733,0,0,picoseuropa,9,8,tmin
HydroRipVeg,815,0,0,picoseuropa,9,8,tmin
MedSclF,5631,0,0,picoseuropa,9,8,tmin
MedScrub,15121,0,0,picoseuropa,9,8,tmin
Reforestation,1269,0,0,picoseuropa,9,8,tmin
RipF,953,0,0,picoseuropa,9,8,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,8,tmin
SMedMarF,8558,0,0,picoseuropa,9,8,tmin
Shrub,1599,0,0,picoseuropa,9,8,tmin
TempDecF,256675,0,0,picoseuropa,9,8,tmin
WaterSurf,771,0,0,picoseuropa,9,8,tmin
AlpScrGr,522100,0,0,picoseuropa,9,9,tmin
ArtSurf,2727,0,0,picoseuropa,9,9,tmin
AtlScrub,36964,0,0,picoseuropa,9,9,tmin
Crop,230,0,0,picoseuropa,9,9,tmin
Dehesa,71,0,0,picoseuropa,9,9,tmin
Grass,144813,0,0,picoseuropa,9,9,tmin
HydroRipVeg,811,0,0,picoseuropa,9,9,tmin
MedSclF,5617,0,0,picoseuropa,9,9,tmin
MedScrub,15119,0,0,picoseuropa,9,9,tmin
Reforestation,1269,0,0,picoseuropa,9,9,tmin
RipF,953,0,0,picoseuropa,9,9,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,9,tmin
SMedMarF,8558,0,0,picoseuropa,9,9,tmin
Shrub,1599,0,0,picoseuropa,9,9,tmin
TempDecF,256510,0,0,picoseuropa,9,9,tmin
WaterSurf,761,0,0,picoseuropa,9,9,tmin
AlpScrGr,503669,0,0,picoseuropa,9,10,tmin
ArtSurf,2512,0,0,picoseuropa,9,10,tmin
AtlScrub,36927,0,0,picoseuropa,9,10,tmin
Crop,230,0,0,picoseuropa,9,10,tmin
Dehesa,71,0,0,picoseuropa,9,10,tmin
Grass,144539,0,0,picoseuropa,9,10,tmin
HydroRipVeg,811,0,0,picoseuropa,9,10,tmin
MedSclF,5580,0,0,picoseuropa,9,10,tmin
MedScrub,15115,0,0,picoseuropa,9,10,tmin
Reforestation,1269,0,0,picoseuropa,9,10,tmin
RipF,953,0,0,picoseuropa,9,10,tmin
RockScreeVeg,1135,0,0,picoseuropa,9,10,tmin
SMedMarF,8558,0,0,picoseuropa,9,10,tmin
Shrub,1599,0,0,picoseuropa,9,10,tmin
TempDecF,256336,0,0,picoseuropa,9,10,tmin
WaterSurf,752,0,0,picoseuropa,9,10,tmin
AlpScrGr,486719,0,0,picoseuropa,9,11,tmin
ArtSurf,2510,0,0,picoseuropa,9,11,tmin
AtlScrub,36869,0,0,picoseuropa,9,11,tmin
Crop,230,0,0,picoseuropa,9,11,tmin
Dehesa,71,0,0,picoseuropa,9,11,tmin
Grass,144253,0,0,picoseuropa,9,11,tmin
HydroRipVeg,811,0,0,picoseuropa,9,11,tmin
MedSclF,5373,0,0,picoseuropa,9,11,tmin
MedScrub,15082,0,0,picoseuropa,9,11,tmin
Reforestation,1269,0,0,picoseuropa,9,11,tmin
RipF,953,0,0,picoseuropa,9,11,tmin
RockScreeVeg,1132,0,0,picoseuropa,9,11,tmin
SMedMarF,8555,0,0,picoseuropa,9,11,tmin
Shrub,1598,0,0,picoseuropa,9,11,tmin
TempDecF,255911,0,0,picoseuropa,9,11,tmin
WaterSurf,745,0,0,picoseuropa,9,11,tmin
AlpScrGr,482406,0,0,picoseuropa,9,12,tmin
ArtSurf,2498,0,0,picoseuropa,9,12,tmin
AtlScrub,36212,0,0,picoseuropa,9,12,tmin
Crop,230,0,0,picoseuropa,9,12,tmin
Dehesa,57,0,0,picoseuropa,9,12,tmin
Grass,142707,0,0,picoseuropa,9,12,tmin
HydroRipVeg,802,0,0,picoseuropa,9,12,tmin
MedSclF,4578,0,0,picoseuropa,9,12,tmin
MedScrub,14918,0,0,picoseuropa,9,12,tmin
Reforestation,1266,0,0,picoseuropa,9,12,tmin
RipF,953,0,0,picoseuropa,9,12,tmin
RockScreeVeg,1099,0,0,picoseuropa,9,12,tmin
SMedMarF,8419,0,0,picoseuropa,9,12,tmin
Shrub,1532,0,0,picoseuropa,9,12,tmin
TempDecF,252908,0,0,picoseuropa,9,12,tmin
WaterSurf,708,0,0,picoseuropa,9,12,tmin
AlpScrGr,483629,0,0,picoseuropa,12,1,tmin
ArtSurf,2496,0,0,picoseuropa,12,1,tmin
AtlScrub,36465,0,0,picoseuropa,12,1,tmin
Crop,230,0,0,picoseuropa,12,1,tmin
Dehesa,60,0,0,picoseuropa,12,1,tmin
Grass,143161,0,0,picoseuropa,12,1,tmin
HydroRipVeg,808,0,0,picoseuropa,12,1,tmin
MedSclF,4576,0,0,picoseuropa,12,1,tmin
MedScrub,14993,0,0,picoseuropa,12,1,tmin
Reforestation,1264,0,0,picoseuropa,12,1,tmin
RipF,952,0,0,picoseuropa,12,1,tmin
RockScreeVeg,1117,0,0,picoseuropa,12,1,tmin
SMedMarF,8457,0,0,picoseuropa,12,1,tmin
Shrub,1579,0,0,picoseuropa,12,1,tmin
TempDecF,253477,0,0,picoseuropa,12,1,tmin
WaterSurf,715,0,0,picoseuropa,12,1,tmin
AlpScrGr,487132,0,0,picoseuropa,12,2,tmin
ArtSurf,2509,0,0,picoseuropa,12,2,tmin
AtlScrub,36902,0,0,picoseuropa,12,2,tmin
Crop,230,0,0,picoseuropa,12,2,tmin
Dehesa,71,0,0,picoseuropa,12,2,tmin
Grass,144344,0,0,picoseuropa,12,2,tmin
HydroRipVeg,811,0,0,picoseuropa,12,2,tmin
MedSclF,5374,0,0,picoseuropa,12,2,tmin
MedScrub,15105,0,0,picoseuropa,12,2,tmin
Reforestation,1269,0,0,picoseuropa,12,2,tmin
RipF,953,0,0,picoseuropa,12,2,tmin
RockScreeVeg,1134,0,0,picoseuropa,12,2,tmin
SMedMarF,8552,0,0,picoseuropa,12,2,tmin
Shrub,1597,0,0,picoseuropa,12,2,tmin
TempDecF,256029,0,0,picoseuropa,12,2,tmin
WaterSurf,737,0,0,picoseuropa,12,2,tmin
AlpScrGr,487768,0,0,picoseuropa,12,3,tmin
ArtSurf,2510,0,0,picoseuropa,12,3,tmin
AtlScrub,36927,0,0,picoseuropa,12,3,tmin
Crop,230,0,0,picoseuropa,12,3,tmin
Dehesa,71,0,0,picoseuropa,12,3,tmin
Grass,144481,0,0,picoseuropa,12,3,tmin
HydroRipVeg,811,0,0,picoseuropa,12,3,tmin
MedSclF,5590,0,0,picoseuropa,12,3,tmin
MedScrub,15115,0,0,picoseuropa,12,3,tmin
Reforestation,1269,0,0,picoseuropa,12,3,tmin
RipF,953,0,0,picoseuropa,12,3,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,3,tmin
SMedMarF,8558,0,0,picoseuropa,12,3,tmin
Shrub,1599,0,0,picoseuropa,12,3,tmin
TempDecF,256357,0,0,picoseuropa,12,3,tmin
WaterSurf,760,0,0,picoseuropa,12,3,tmin
AlpScrGr,487876,0,0,picoseuropa,12,4,tmin
ArtSurf,2511,0,0,picoseuropa,12,4,tmin
AtlScrub,36929,0,0,picoseuropa,12,4,tmin
Crop,230,0,0,picoseuropa,12,4,tmin
Dehesa,71,0,0,picoseuropa,12,4,tmin
Grass,144505,0,0,picoseuropa,12,4,tmin
HydroRipVeg,811,0,0,picoseuropa,12,4,tmin
MedSclF,5591,0,0,picoseuropa,12,4,tmin
MedScrub,15118,0,0,picoseuropa,12,4,tmin
Reforestation,1269,0,0,picoseuropa,12,4,tmin
RipF,953,0,0,picoseuropa,12,4,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,4,tmin
SMedMarF,8558,0,0,picoseuropa,12,4,tmin
Shrub,1599,0,0,picoseuropa,12,4,tmin
TempDecF,256516,0,0,picoseuropa,12,4,tmin
WaterSurf,763,0,0,picoseuropa,12,4,tmin
AlpScrGr,487848,0,0,picoseuropa,12,5,tmin
ArtSurf,2511,0,0,picoseuropa,12,5,tmin
AtlScrub,36969,0,0,picoseuropa,12,5,tmin
Crop,230,0,0,picoseuropa,12,5,tmin
Dehesa,71,0,0,picoseuropa,12,5,tmin
Grass,144570,0,0,picoseuropa,12,5,tmin
HydroRipVeg,815,0,0,picoseuropa,12,5,tmin
MedSclF,5631,0,0,picoseuropa,12,5,tmin
MedScrub,15123,0,0,picoseuropa,12,5,tmin
Reforestation,1269,0,0,picoseuropa,12,5,tmin
RipF,953,0,0,picoseuropa,12,5,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,5,tmin
SMedMarF,8558,0,0,picoseuropa,12,5,tmin
Shrub,1599,0,0,picoseuropa,12,5,tmin
TempDecF,256687,0,0,picoseuropa,12,5,tmin
WaterSurf,773,0,0,picoseuropa,12,5,tmin
AlpScrGr,487273,0,0,picoseuropa,12,6,tmin
ArtSurf,2511,0,0,picoseuropa,12,6,tmin
AtlScrub,36969,0,0,picoseuropa,12,6,tmin
Crop,230,0,0,picoseuropa,12,6,tmin
Dehesa,71,0,0,picoseuropa,12,6,tmin
Grass,144593,0,0,picoseuropa,12,6,tmin
HydroRipVeg,815,0,0,picoseuropa,12,6,tmin
MedSclF,5631,0,0,picoseuropa,12,6,tmin
MedScrub,15123,0,0,picoseuropa,12,6,tmin
Reforestation,1269,0,0,picoseuropa,12,6,tmin
RipF,953,0,0,picoseuropa,12,6,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,6,tmin
SMedMarF,8558,0,0,picoseuropa,12,6,tmin
Shrub,1599,0,0,picoseuropa,12,6,tmin
TempDecF,256695,0,0,picoseuropa,12,6,tmin
WaterSurf,774,0,0,picoseuropa,12,6,tmin
AlpScrGr,497696,0,0,picoseuropa,12,7,tmin
ArtSurf,2619,0,0,picoseuropa,12,7,tmin
AtlScrub,36969,0,0,picoseuropa,12,7,tmin
Crop,230,0,0,picoseuropa,12,7,tmin
Dehesa,71,0,0,picoseuropa,12,7,tmin
Grass,144792,0,0,picoseuropa,12,7,tmin
HydroRipVeg,815,0,0,picoseuropa,12,7,tmin
MedSclF,5631,0,0,picoseuropa,12,7,tmin
MedScrub,15123,0,0,picoseuropa,12,7,tmin
Reforestation,1269,0,0,picoseuropa,12,7,tmin
RipF,953,0,0,picoseuropa,12,7,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,7,tmin
SMedMarF,8558,0,0,picoseuropa,12,7,tmin
Shrub,1599,0,0,picoseuropa,12,7,tmin
TempDecF,256697,0,0,picoseuropa,12,7,tmin
WaterSurf,774,0,0,picoseuropa,12,7,tmin
AlpScrGr,504321,0,0,picoseuropa,12,8,tmin
ArtSurf,2548,0,0,picoseuropa,12,8,tmin
AtlScrub,36969,0,0,picoseuropa,12,8,tmin
Crop,230,0,0,picoseuropa,12,8,tmin
Dehesa,71,0,0,picoseuropa,12,8,tmin
Grass,144733,0,0,picoseuropa,12,8,tmin
HydroRipVeg,815,0,0,picoseuropa,12,8,tmin
MedSclF,5631,0,0,picoseuropa,12,8,tmin
MedScrub,15121,0,0,picoseuropa,12,8,tmin
Reforestation,1269,0,0,picoseuropa,12,8,tmin
RipF,953,0,0,picoseuropa,12,8,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,8,tmin
SMedMarF,8558,0,0,picoseuropa,12,8,tmin
Shrub,1599,0,0,picoseuropa,12,8,tmin
TempDecF,256675,0,0,picoseuropa,12,8,tmin
WaterSurf,771,0,0,picoseuropa,12,8,tmin
AlpScrGr,522100,0,0,picoseuropa,12,9,tmin
ArtSurf,2727,0,0,picoseuropa,12,9,tmin
AtlScrub,36964,0,0,picoseuropa,12,9,tmin
Crop,230,0,0,picoseuropa,12,9,tmin
Dehesa,71,0,0,picoseuropa,12,9,tmin
Grass,144813,0,0,picoseuropa,12,9,tmin
HydroRipVeg,811,0,0,picoseuropa,12,9,tmin
MedSclF,5617,0,0,picoseuropa,12,9,tmin
MedScrub,15119,0,0,picoseuropa,12,9,tmin
Reforestation,1269,0,0,picoseuropa,12,9,tmin
RipF,953,0,0,picoseuropa,12,9,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,9,tmin
SMedMarF,8558,0,0,picoseuropa,12,9,tmin
Shrub,1599,0,0,picoseuropa,12,9,tmin
TempDecF,256510,0,0,picoseuropa,12,9,tmin
WaterSurf,761,0,0,picoseuropa,12,9,tmin
AlpScrGr,503669,0,0,picoseuropa,12,10,tmin
ArtSurf,2512,0,0,picoseuropa,12,10,tmin
AtlScrub,36927,0,0,picoseuropa,12,10,tmin
Crop,230,0,0,picoseuropa,12,10,tmin
Dehesa,71,0,0,picoseuropa,12,10,tmin
Grass,144539,0,0,picoseuropa,12,10,tmin
HydroRipVeg,811,0,0,picoseuropa,12,10,tmin
MedSclF,5580,0,0,picoseuropa,12,10,tmin
MedScrub,15115,0,0,picoseuropa,12,10,tmin
Reforestation,1269,0,0,picoseuropa,12,10,tmin
RipF,953,0,0,picoseuropa,12,10,tmin
RockScreeVeg,1135,0,0,picoseuropa,12,10,tmin
SMedMarF,8558,0,0,picoseuropa,12,10,tmin
Shrub,1599,0,0,picoseuropa,12,10,tmin
TempDecF,256336,0,0,picoseuropa,12,10,tmin
WaterSurf,752,0,0,picoseuropa,12,10,tmin
AlpScrGr,486719,0,0,picoseuropa,12,11,tmin
ArtSurf,2510,0,0,picoseuropa,12,11,tmin
AtlScrub,36869,0,0,picoseuropa,12,11,tmin
Crop,230,0,0,picoseuropa,12,11,tmin
Dehesa,71,0,0,picoseuropa,12,11,tmin
Grass,144253,0,0,picoseuropa,12,11,tmin
HydroRipVeg,811,0,0,picoseuropa,12,11,tmin
MedSclF,5373,0,0,picoseuropa,12,11,tmin
MedScrub,15082,0,0,picoseuropa,12,11,tmin
Reforestation,1269,0,0,picoseuropa,12,11,tmin
RipF,953,0,0,picoseuropa,12,11,tmin
RockScreeVeg,1132,0,0,picoseuropa,12,11,tmin
SMedMarF,8555,0,0,picoseuropa,12,11,tmin
Shrub,1598,0,0,picoseuropa,12,11,tmin
TempDecF,255911,0,0,picoseuropa,12,11,tmin
WaterSurf,745,0,0,picoseuropa,12,11,tmin
AlpScrGr,482406,0,0,picoseuropa,12,12,tmin
ArtSurf,2498,0,0,picoseuropa,12,12,tmin
AtlScrub,36212,0,0,picoseuropa,12,12,tmin
Crop,230,0,0,picoseuropa,12,12,tmin
Dehesa,57,0,0,picoseuropa,12,12,tmin
Grass,142707,0,0,picoseuropa,12,12,tmin
HydroRipVeg,802,0,0,picoseuropa,12,12,tmin
MedSclF,4578,0,0,picoseuropa,12,12,tmin
MedScrub,14918,0,0,picoseuropa,12,12,tmin
Reforestation,1266,0,0,picoseuropa,12,12,tmin
RipF,953,0,0,picoseuropa,12,12,tmin
RockScreeVeg,1099,0,0,picoseuropa,12,12,tmin
SMedMarF,8419,0,0,picoseuropa,12,12,tmin
Shrub,1532,0,0,picoseuropa,12,12,tmin
TempDecF,252908,0,0,picoseuropa,12,12,tmin
WaterSurf,708,0,0,picoseuropa,12,12,tmin
AlpConF,173794,0,0,sierranevada,1,1,tmin
AlpScrGr,631034,0,0,sierranevada,1,1,tmin
AridScr,766,0,0,sierranevada,1,1,tmin
ArtSurf,8799,0,0,sierranevada,1,1,tmin
BareArea,50,0,0,sierranevada,1,1,tmin
Crop,1432,0,0,sierranevada,1,1,tmin
Grass,77894,0,0,sierranevada,1,1,tmin
HaloVeg,90,0,0,sierranevada,1,1,tmin
HydroRipVeg,1442,0,0,sierranevada,1,1,tmin
MedConF,2985,0,0,sierranevada,1,1,tmin
MedSclF,38403,0,0,sierranevada,1,1,tmin
MedScrub,110649,0,0,sierranevada,1,1,tmin
Reforestation,29222,0,0,sierranevada,1,1,tmin
RipF,2926,0,0,sierranevada,1,1,tmin
RockScreeVeg,99111,0,0,sierranevada,1,1,tmin
SMedMarF,16274,0,0,sierranevada,1,1,tmin
Shrub,3805,0,0,sierranevada,1,1,tmin
WaterSurf,246,0,0,sierranevada,1,1,tmin
AlpConF,173794,12,0.01,sierranevada,1,2,tmin
AlpScrGr,631149,1684,0.27,sierranevada,1,2,tmin
AridScr,773,0,0,sierranevada,1,2,tmin
ArtSurf,8799,10,0.11,sierranevada,1,2,tmin
BareArea,50,0,0,sierranevada,1,2,tmin
Crop,1432,0,0,sierranevada,1,2,tmin
Grass,77900,153,0.2,sierranevada,1,2,tmin
HaloVeg,90,0,0,sierranevada,1,2,tmin
HydroRipVeg,1447,0,0,sierranevada,1,2,tmin
MedConF,2985,0,0,sierranevada,1,2,tmin
MedSclF,38437,61,0.16,sierranevada,1,2,tmin
MedScrub,110663,231,0.21,sierranevada,1,2,tmin
Reforestation,29226,2,0.01,sierranevada,1,2,tmin
RipF,2930,0,0,sierranevada,1,2,tmin
RockScreeVeg,99119,2107,2.13,sierranevada,1,2,tmin
SMedMarF,16274,0,0,sierranevada,1,2,tmin
Shrub,3805,0,0,sierranevada,1,2,tmin
WaterSurf,246,24,9.76,sierranevada,1,2,tmin
AlpConF,173796,0,0,sierranevada,1,3,tmin
AlpScrGr,631177,0,0,sierranevada,1,3,tmin
AridScr,774,0,0,sierranevada,1,3,tmin
ArtSurf,8799,0,0,sierranevada,1,3,tmin
BareArea,50,0,0,sierranevada,1,3,tmin
Crop,1432,0,0,sierranevada,1,3,tmin
Grass,77900,0,0,sierranevada,1,3,tmin
HaloVeg,90,0,0,sierranevada,1,3,tmin
HydroRipVeg,1448,0,0,sierranevada,1,3,tmin
MedConF,2985,0,0,sierranevada,1,3,tmin
MedSclF,38437,0,0,sierranevada,1,3,tmin
MedScrub,110663,0,0,sierranevada,1,3,tmin
Reforestation,29226,0,0,sierranevada,1,3,tmin
RipF,2930,0,0,sierranevada,1,3,tmin
RockScreeVeg,99121,0,0,sierranevada,1,3,tmin
SMedMarF,16274,0,0,sierranevada,1,3,tmin
Shrub,3805,0,0,sierranevada,1,3,tmin
WaterSurf,246,0,0,sierranevada,1,3,tmin
AlpConF,173796,0,0,sierranevada,1,4,tmin
AlpScrGr,631177,0,0,sierranevada,1,4,tmin
AridScr,774,0,0,sierranevada,1,4,tmin
ArtSurf,8799,0,0,sierranevada,1,4,tmin
BareArea,50,0,0,sierranevada,1,4,tmin
Crop,1432,0,0,sierranevada,1,4,tmin
Grass,77900,0,0,sierranevada,1,4,tmin
HaloVeg,90,0,0,sierranevada,1,4,tmin
HydroRipVeg,1448,0,0,sierranevada,1,4,tmin
MedConF,2985,0,0,sierranevada,1,4,tmin
MedSclF,38437,0,0,sierranevada,1,4,tmin
MedScrub,110663,0,0,sierranevada,1,4,tmin
Reforestation,29226,0,0,sierranevada,1,4,tmin
RipF,2930,0,0,sierranevada,1,4,tmin
RockScreeVeg,99121,0,0,sierranevada,1,4,tmin
SMedMarF,16274,0,0,sierranevada,1,4,tmin
Shrub,3805,0,0,sierranevada,1,4,tmin
WaterSurf,246,0,0,sierranevada,1,4,tmin
AlpConF,173796,0,0,sierranevada,1,5,tmin
AlpScrGr,631177,0,0,sierranevada,1,5,tmin
AridScr,774,0,0,sierranevada,1,5,tmin
ArtSurf,8799,0,0,sierranevada,1,5,tmin
BareArea,50,0,0,sierranevada,1,5,tmin
Crop,1432,0,0,sierranevada,1,5,tmin
Grass,77900,0,0,sierranevada,1,5,tmin
HaloVeg,90,0,0,sierranevada,1,5,tmin
HydroRipVeg,1448,0,0,sierranevada,1,5,tmin
MedConF,2985,0,0,sierranevada,1,5,tmin
MedSclF,38437,0,0,sierranevada,1,5,tmin
MedScrub,110663,0,0,sierranevada,1,5,tmin
Reforestation,29226,0,0,sierranevada,1,5,tmin
RipF,2930,0,0,sierranevada,1,5,tmin
RockScreeVeg,99121,0,0,sierranevada,1,5,tmin
SMedMarF,16274,0,0,sierranevada,1,5,tmin
Shrub,3805,0,0,sierranevada,1,5,tmin
WaterSurf,246,0,0,sierranevada,1,5,tmin
AlpConF,173796,0,0,sierranevada,1,6,tmin
AlpScrGr,631177,0,0,sierranevada,1,6,tmin
AridScr,774,0,0,sierranevada,1,6,tmin
ArtSurf,8799,0,0,sierranevada,1,6,tmin
BareArea,50,0,0,sierranevada,1,6,tmin
Crop,1432,0,0,sierranevada,1,6,tmin
Grass,77900,0,0,sierranevada,1,6,tmin
HaloVeg,90,0,0,sierranevada,1,6,tmin
HydroRipVeg,1448,0,0,sierranevada,1,6,tmin
MedConF,2985,0,0,sierranevada,1,6,tmin
MedSclF,38437,0,0,sierranevada,1,6,tmin
MedScrub,110663,0,0,sierranevada,1,6,tmin
Reforestation,29226,0,0,sierranevada,1,6,tmin
RipF,2930,0,0,sierranevada,1,6,tmin
RockScreeVeg,99121,0,0,sierranevada,1,6,tmin
SMedMarF,16274,0,0,sierranevada,1,6,tmin
Shrub,3805,0,0,sierranevada,1,6,tmin
WaterSurf,246,0,0,sierranevada,1,6,tmin
AlpConF,173796,0,0,sierranevada,1,7,tmin
AlpScrGr,631181,0,0,sierranevada,1,7,tmin
AridScr,774,0,0,sierranevada,1,7,tmin
ArtSurf,8799,0,0,sierranevada,1,7,tmin
BareArea,50,0,0,sierranevada,1,7,tmin
Crop,1432,0,0,sierranevada,1,7,tmin
Grass,77900,0,0,sierranevada,1,7,tmin
HaloVeg,90,0,0,sierranevada,1,7,tmin
HydroRipVeg,1448,0,0,sierranevada,1,7,tmin
MedConF,2985,0,0,sierranevada,1,7,tmin
MedSclF,38437,0,0,sierranevada,1,7,tmin
MedScrub,110663,0,0,sierranevada,1,7,tmin
Reforestation,29226,0,0,sierranevada,1,7,tmin
RipF,2930,0,0,sierranevada,1,7,tmin
RockScreeVeg,99121,0,0,sierranevada,1,7,tmin
SMedMarF,16274,0,0,sierranevada,1,7,tmin
Shrub,3805,0,0,sierranevada,1,7,tmin
WaterSurf,246,0,0,sierranevada,1,7,tmin
AlpConF,173796,0,0,sierranevada,1,8,tmin
AlpScrGr,631178,0,0,sierranevada,1,8,tmin
AridScr,774,0,0,sierranevada,1,8,tmin
ArtSurf,8799,0,0,sierranevada,1,8,tmin
BareArea,50,0,0,sierranevada,1,8,tmin
Crop,1432,0,0,sierranevada,1,8,tmin
Grass,77900,0,0,sierranevada,1,8,tmin
HaloVeg,90,0,0,sierranevada,1,8,tmin
HydroRipVeg,1448,0,0,sierranevada,1,8,tmin
MedConF,2985,0,0,sierranevada,1,8,tmin
MedSclF,38437,0,0,sierranevada,1,8,tmin
MedScrub,110663,0,0,sierranevada,1,8,tmin
Reforestation,29226,0,0,sierranevada,1,8,tmin
RipF,2930,0,0,sierranevada,1,8,tmin
RockScreeVeg,99121,0,0,sierranevada,1,8,tmin
SMedMarF,16274,0,0,sierranevada,1,8,tmin
